timestamp,elapsed_sec,seq,direction,payload_size_bytes,sample_rate,channels,encoding,samples_per_channel,dt_since_previous_sec
1778637756.8344545,22.004639387130737,125,rx,2730,16000,1,pcm_u8,2730,0.163909912109375
1778637757.006661,22.17684578895569,126,rx,2730,16000,1,pcm_u8,2730,0.17220640182495117
1778637757.1802425,22.350427389144897,127,rx,2730,16000,1,pcm_u8,2730,0.17358160018920898
1778637757.3468702,22.51705503463745,128,rx,2730,16000,1,pcm_u8,2730,0.1666276454925537
1778637757.5148528,22.68503761291504,129,rx,2730,16000,1,pcm_u8,2730,0.1679825782775879
1778637757.68828,22.85846495628357,130,rx,2730,16000,1,pcm_u8,2730,0.17342734336853027
1778637757.8632867,23.03347158432007,131,rx,2730,16000,1,pcm_u8,2730,0.17500662803649902
1778637758.0292728,23.19945764541626,132,rx,2730,16000,1,pcm_u8,2730,0.1659860610961914
1778637758.198427,23.368611812591553,133,rx,2730,16000,1,pcm_u8,2730,0.16915416717529297
1778637758.3654578,23.535642623901367,134,rx,2730,16000,1,pcm_u8,2730,0.16703081130981445
1778637758.5368018,23.706986665725708,135,rx,2730,16000,1,pcm_u8,2730,0.17134404182434082
1778637758.7084422,23.878627061843872,136,rx,2730,16000,1,pcm_u8,2730,0.17164039611816406
1778637759.052289,24.222473859786987,137,rx,2730,16000,1,pcm_u8,2730,0.34384679794311523
1778637759.2197554,24.38994026184082,138,rx,2730,16000,1,pcm_u8,2730,0.167466402053833
1778637759.4064415,24.576626300811768,139,rx,2730,16000,1,pcm_u8,2730,0.18668603897094727
1778637759.5605688,24.730753660202026,140,rx,2730,16000,1,pcm_u8,2730,0.1541273593902588
1778637759.732064,24.902248859405518,141,rx,2730,16000,1,pcm_u8,2730,0.1714951992034912
1778637759.9017394,25.071924209594727,142,rx,2730,16000,1,pcm_u8,2730,0.16967535018920898
1778637760.0725064,25.24269127845764,143,rx,2730,16000,1,pcm_u8,2730,0.17076706886291504
1778637760.2473683,25.417553186416626,144,rx,2730,16000,1,pcm_u8,2730,0.17486190795898438
1778637760.41445,25.58463478088379,145,rx,2730,16000,1,pcm_u8,2730,0.16708159446716309
1778637760.5873375,25.757522344589233,146,rx,2730,16000,1,pcm_u8,2730,0.17288756370544434
1778637760.7567594,25.926944255828857,147,rx,2730,16000,1,pcm_u8,2730,0.16942191123962402
1778637760.9373095,26.107494354248047,148,rx,2730,16000,1,pcm_u8,2730,0.18055009841918945
1778637761.1058884,26.276073217391968,149,rx,2730,16000,1,pcm_u8,2730,0.1685788631439209
1778637761.2683377,26.438522577285767,150,rx,2730,16000,1,pcm_u8,2730,0.16244935989379883
1778637761.4465067,26.61669158935547,151,rx,2730,16000,1,pcm_u8,2730,0.17816901206970215
1778637761.6162434,26.786428213119507,152,rx,2730,16000,1,pcm_u8,2730,0.16973662376403809
1778637761.7797678,26.949952602386475,153,rx,2730,16000,1,pcm_u8,2730,0.16352438926696777
1778637761.9594152,27.129600048065186,154,rx,2730,16000,1,pcm_u8,2730,0.17964744567871094
1778637762.1291332,27.299318075180054,155,rx,2730,16000,1,pcm_u8,2730,0.16971802711486816
1778637762.2950096,27.46519446372986,156,rx,2730,16000,1,pcm_u8,2730,0.1658763885498047
1778637762.4615767,27.63176155090332,157,rx,2730,16000,1,pcm_u8,2730,0.16656708717346191
1778637762.6335897,27.80377459526062,158,rx,2730,16000,1,pcm_u8,2730,0.1720130443572998
1778637762.8041837,27.974368572235107,159,rx,2730,16000,1,pcm_u8,2730,0.1705939769744873
1778637762.9767554,28.146940231323242,160,rx,2730,16000,1,pcm_u8,2730,0.17257165908813477
1778637763.1507618,28.32094669342041,161,rx,2730,16000,1,pcm_u8,2730,0.17400646209716797
1778637763.3224654,28.492650270462036,162,rx,2730,16000,1,pcm_u8,2730,0.17170357704162598
1778637763.4946735,28.66485834121704,163,rx,2730,16000,1,pcm_u8,2730,0.17220807075500488
1778637763.6623397,28.83252453804016,164,rx,2730,16000,1,pcm_u8,2730,0.16766619682312012
