timestamp,elapsed_sec,seq,payload_size_bytes,format,dt_since_previous_sec
1778636084.4481523,331.2257103919983,6619,14877,jpeg,0.0417630672454834
1778636084.5005994,331.2781574726105,6620,14907,jpeg,0.05244708061218262
1778636084.5493145,331.326872587204,6621,14887,jpeg,0.04871511459350586
1778636084.598277,331.3758351802826,6622,14888,jpeg,0.04896259307861328
1778636084.6501944,331.427752494812,6623,14885,jpeg,0.051917314529418945
1778636084.7012284,331.47878646850586,6624,14902,jpeg,0.051033973693847656
1778636084.7480607,331.5256187915802,6625,14905,jpeg,0.04683232307434082
1778636084.7968478,331.5744059085846,6626,14916,jpeg,0.04878711700439453
1778636084.848739,331.6262969970703,6627,14932,jpeg,0.05189108848571777
1778636084.8960516,331.67360973358154,6628,14937,jpeg,0.04731273651123047
1778636084.946679,331.724237203598,6629,14931,jpeg,0.05062747001647949
1778636084.9980102,331.77556824684143,6630,14912,jpeg,0.0513310432434082
1778636085.0486066,331.8261647224426,6631,14917,jpeg,0.05059647560119629
1778636085.0953743,331.87293243408203,6632,14916,jpeg,0.0467677116394043
1778636085.15082,331.9283781051636,6633,14916,jpeg,0.05544567108154297
1778636085.2007487,331.9783067703247,6634,14911,jpeg,0.04992866516113281
1778636085.250174,332.02773213386536,6635,14886,jpeg,0.049425363540649414
1778636085.3041663,332.0817244052887,6636,14878,jpeg,0.053992271423339844
1778636085.3493972,332.1269552707672,6637,14885,jpeg,0.045230865478515625
1778636085.3985386,332.17609667778015,6638,14896,jpeg,0.04914140701293945
1778636085.4582157,332.2357738018036,6639,14880,jpeg,0.0596771240234375
1778636085.4998276,332.2773857116699,6640,14880,jpeg,0.04161190986633301
1778636085.5611944,332.33875250816345,6641,14896,jpeg,0.06136679649353027
1778636085.682303,332.45986104011536,6642,14895,jpeg,0.1211085319519043
1778636085.9564807,332.73403882980347,6643,14889,jpeg,0.27417778968811035
1778636086.376785,333.15434312820435,6644,14867,jpeg,0.4203042984008789
1778636086.3827515,333.16030955314636,6645,14863,jpeg,0.0059664249420166016
1778636086.38699,333.16454815864563,6646,14867,jpeg,0.004238605499267578
1778636087.401379,334.17893719673157,6647,14863,jpeg,1.0143890380859375
