timestamp,elapsed_sec,seq,payload_size_bytes,field_count,keys_preview,dt_since_previous_sec,raw_json
1778642048.7800033,12.781290054321289,21,392,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10008502006530762,"{""m1"":[54.19339366],""m2"":[55.06346757],""button"":[0],""local_controller"":[false],""pitch"":[0.351441923],""rotation"":[42.12556674],""mag_x"":[-4490],""mag_y"":[-253],""mag_z"":[-2350],""volts"":[11.26565427],""amps"":[0.970390625],""pcb_temp"":[51.30646896],""follow_mode"":false,""cpu_temp"":71.6,""absolute_ping_millis"":1778642048677.4333,""robot_server_ping"":139.23388671875,""client_server_ping"":65.677978515625}"
1778642048.8799975,12.881284236907959,22,393,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09999418258666992,"{""m1"":[54.21977813],""m2"":[55.08969864],""button"":[0],""local_controller"":[false],""pitch"":[0.390550758],""rotation"":[42.12818255],""mag_x"":[-4412],""mag_y"":[-197],""mag_z"":[-2355],""volts"":[11.31560544],""amps"":[0.817744141],""pcb_temp"":[51.35353088],""follow_mode"":false,""cpu_temp"":71.6,""absolute_ping_millis"":1778642048781.3386,""robot_server_ping"":140.132080078125,""client_server_ping"":99.217041015625}"
1778642048.980059,12.981345653533936,23,388,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10006141662597656,"{""m1"":[54.246316],""m2"":[55.1162365],""button"":[0],""local_controller"":[false],""pitch"":[0.383855079],""rotation"":[42.1266066],""mag_x"":[-4412],""mag_y"":[-156],""mag_z"":[-2397],""volts"":[11.3522363],""amps"":[0.598120117],""pcb_temp"":[51.35353088],""follow_mode"":false,""cpu_temp"":72.15,""absolute_ping_millis"":1778642048888.1716,""robot_server_ping"":140.363525390625,""client_server_ping"":63.56884765625}"
1778642049.0800817,13.081368446350098,24,386,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10002279281616211,"{""m1"":[54.26656455],""m2"":[55.13510447],""button"":[0],""local_controller"":[false],""pitch"":[0.29160271],""rotation"":[42.13268406],""mag_x"":[-4381],""mag_y"":[-145],""mag_z"":[-2365],""volts"":[11.28563474],""amps"":[0.50777832],""pcb_temp"":[51.25941086],""follow_mode"":false,""cpu_temp"":72.15,""absolute_ping_millis"":1778642048995.3357,""robot_server_ping"":143.464599609375,""client_server_ping"":99.234375}"
1778642049.1799731,13.181259870529175,25,391,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09989142417907715,"{""m1"":[54.27622863],""m2"":[55.14354136],""button"":[0],""local_controller"":[false],""pitch"":[0.213722945],""rotation"":[42.14141215],""mag_x"":[-4235],""mag_y"":[-155],""mag_z"":[-2312],""volts"":[11.2922949],""amps"":[0.531142578],""pcb_temp"":[51.25941086],""follow_mode"":false,""cpu_temp"":72.7,""absolute_ping_millis"":1778642049048.3557,""robot_server_ping"":142.934814453125,""client_server_ping"":60.62646484375}"
1778642049.280104,13.28139066696167,26,392,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10013079643249512,"{""m1"":[54.29371601],""m2"":[55.15842098],""button"":[0],""local_controller"":[false],""pitch"":[0.058908967],""rotation"":[42.16861574],""mag_x"":[-4286],""mag_y"":[-156],""mag_z"":[-2372],""volts"":[11.37887693],""amps"":[0.64640625],""pcb_temp"":[51.30646896],""follow_mode"":false,""cpu_temp"":72.15,""absolute_ping_millis"":1778642049157.2175,""robot_server_ping"":143.248291015625,""client_server_ping"":80.44775390625}"
1778642049.3799615,13.381248235702515,27,392,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.09985756874084473,"{""m1"":[54.31227717],""m2"":[55.17498797],""button"":[0],""local_controller"":[false],""pitch"":[-0.085923269],""rotation"":[42.18498781],""mag_x"":[-4237],""mag_y"":[-161],""mag_z"":[-2417],""volts"":[11.31893552],""amps"":[1.169765625],""pcb_temp"":[51.44764709],""follow_mode"":false,""cpu_temp"":72.15,""absolute_ping_millis"":1778642049271.3352,""robot_server_ping"":149.84716796875,""client_server_ping"":88.4580078125}"
1778642049.4799528,13.481239557266235,28,394,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.0999913215637207,"{""m1"":[54.32991795],""m2"":[55.19232195],""button"":[0],""local_controller"":[false],""pitch"":[-0.193445102],""rotation"":[42.19227158],""mag_x"":[-4186],""mag_y"":[-176],""mag_z"":[-2357],""volts"":[11.28896482],""amps"":[0.495317383],""pcb_temp"":[51.30646896],""follow_mode"":false,""cpu_temp"":73.25,""absolute_ping_millis"":1778642049369.163,""robot_server_ping"":148.716064453125,""client_server_ping"":65.104248046875}"
1778642049.5800288,13.581315517425537,29,395,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.10007596015930176,"{""m1"":[54.34387718],""m2"":[55.20735496],""button"":[0],""local_controller"":[false],""pitch"":[-0.292778005],""rotation"":[42.18755865],""mag_x"":[-4152],""mag_y"":[-215],""mag_z"":[-2332],""volts"":[11.40884763],""amps"":[0.671328125],""pcb_temp"":[51.35353088],""follow_mode"":false,""cpu_temp"":71.05,""absolute_ping_millis"":1778642049476.8455,""robot_server_ping"":139.672607421875,""client_server_ping"":80.188720703125}"
1778642049.6800961,13.681382894515991,30,389,17,"absolute_ping_millis,amps,button,client_server_ping,cpu_temp,follow_mode,local_controller,m1,m2,mag_x,mag_y,mag_z",0.1000673770904541,"{""m1"":[54.35492184],""m2"":[55.21732584],""button"":[0],""local_controller"":[false],""pitch"":[-0.36619921],""rotation"":[42.19955358],""mag_x"":[-4135],""mag_y"":[-207],""mag_z"":[-2322],""volts"":[11.31893552],""amps"":[0.570083008],""pcb_temp"":[51.35353088],""follow_mode"":false,""cpu_temp"":71.6,""absolute_ping_millis"":1778642049573.5718,""robot_server_ping"":139.26171875,""client_server_ping"":63.652587890625}"
